run_id,generated_at_utc,question_id,topic,question,translation,variant_type,variant_index,temperature,model,answer,error
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""사람들은 일반적으로 사회적 환경 (친구, 가족, 지인과의 환경) 에 비해 일 / 전문적인 환경에서 대화할 때 얼마나 가까이 서 있나요?""",stoch,2,1.0,gpt-4.1-mini,"English:
In Korean professional settings, people usually maintain more personal space and stand about an arm's length apart to show respect and formality. In social settings with friends or family, Koreans tend to stand closer, often within one arm’s reach, reflecting warmth and familiarity, or even use closer physical contact, called ""jeong.""

Korean:
한국의 직장 등 전문적인 환경에서는 서로 존중과 예의를 위해 약 팔 길이 정도 거리를 유지합니다. 반면 친구나 가족 같은 사회적 환경에서는 좀 더 가까이, 보통 팔 길이 이내로 서거나 ‘정’이 담긴 더 친밀한 신체 접촉을 하기도 합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""사람들은 일반적으로 사회적 환경 (친구, 가족, 지인과의 환경) 에 비해 일 / 전문적인 환경에서 대화할 때 얼마나 가까이 서 있나요?""",stoch,3,1.0,gpt-4.1-mini,"English:
In Korean professional settings, people usually stand about an arm's length apart to maintain a respectful distance, reflecting formality and hierarchy. In social settings, especially among close friends or family, the space is much smaller, closer to a personal or intimate distance, showing warmth and closeness, often referred to as jeong.

Korean:
한국의 직장 같은 전문적인 환경에서는 보통 팔 길이 정도 떨어져 존중과 예의를 나타냅니다. 반면 사회적 환경, 특히 친한 친구나 가족과는 훨씬 가까운 거리를 유지하며 정(情)을 표현합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""사람들은 일반적으로 사회적 환경 (친구, 가족, 지인과의 환경) 에 비해 일 / 전문적인 환경에서 대화할 때 얼마나 가까이 서 있나요?""",stoch,4,1.0,gpt-4.1-mini,"English:
In a professional setting in Korea, people typically stand about an arm's length apart, maintaining more formal personal space to show respect. In social settings with friends or family, they stand much closer, often within one arm's length, reflecting warmth and familiarity, known as ""jeong.""

Korean:
한국의 업무 환경에서는 보통 팔 길이 정도의 거리를 유지하며 존중을 표현합니다. 친구나 가족 같은 사회적 환경에서는 더 가까이 서서 따뜻함과 친밀감을 나타냅니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,9,Personal Space,"""How close do people usually stand to each other when talking in a professional setting compared to a social setting?""","""사람들은 일반적으로 사회적 환경 (친구, 가족, 지인과의 환경) 에 비해 일 / 전문적인 환경에서 대화할 때 얼마나 가까이 서 있나요?""",stoch,5,1.0,gpt-4.1-mini,"English:
In Korean professional settings, people usually stand about an arm's length apart to show respect and maintain formality, avoiding being too close. In social settings with friends or family, the personal space is smaller, and people stand closer to show warmth and familiarity, often within a closer range called ""chingu"" space.

Korean:
한국의 직장이나 전문적인 환경에서는 존중과 격식을 위해 보통 한 팔 길이 정도 거리를 유지하며 너무 가깝지 않게 서 있습니다. 반면 친구나 가족 같은 사회적 환경에서는 더 친밀함을 표현하기 위해 상대적으로 더 가까이 서는 편입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",det,0,0.0,gpt-4.1-mini,"English:
In Korean culture, long pauses or silence in conversation are often seen as a natural part of communication rather than awkward. It reflects thoughtfulness and respect, known as ""jeong"" and ""nunchi,"" allowing people to consider their words carefully.

Korean:
한국 문화에서 대화 중 긴 침묵은 어색하기보다는 자연스러운 의사소통의 일부로 여겨집니다. 이는 상대방에 대한 배려와 신중함을 나타내는 경우가 많습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",stoch,1,1.0,gpt-4.1-mini,"English:
In Korean culture, long pauses or silence during conversation are often considered a natural part of communication rather than awkward. It allows for ""jeong"" and reflection, and people may not feel the need to fill every silence immediately.

Korean:
한국 문화에서는 대화 중 긴 침묵이 어색하기보다는 자연스러운 의사소통의 일부로 여겨집니다. 이는 정과 사색의 시간을 주기 때문에 즉시 말을 채우려 하지 않는 경향이 있습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",stoch,2,1.0,gpt-4.1-mini,"English:
In Korean culture, long pauses or silence during a conversation are often seen as a normal part of communication, reflecting deep thought or respect. It is not necessarily awkward and can show that someone is carefully considering their words, known as ""jeong.""

Korean:
한국 문화에서는 대화 중 긴 침묵이 깊은 생각이나 존중을 나타내며 정상적인 의사소통의 일부로 여겨집니다. 꼭 어색하지 않으며, 신중하게 말을 생각하는 ""정""을 보여줄 수 있습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",stoch,3,1.0,gpt-4.1-mini,"English:
In Korean culture, long pauses or silence in conversation, called ""jeong,"" are often natural and not always considered awkward. It reflects thoughtfulness and respect, especially among elders or in formal settings, so silence can be a normal part of communication.

Korean:
한국 문화에서 긴 침묵이나 멈춤은 종종 자연스럽고 어색하게 여기지 않습니다. 특히 어르신이나 공식적인 자리에서는 신중함과 존중을 나타내어 정상적인 소통의 일부입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",stoch,4,1.0,gpt-4.1-mini,"English:
In Korean culture, long pauses or silence during conversation are generally not considered awkward but can be a normal part of communication, allowing people time to think or show respect. This is related to the concept of ""jeong"" and harmony in dialogue, where silence can convey thoughtfulness rather than discomfort.

Korean:
한국 문화에서는 대화 중 긴 침묵이 보통 어색하지 않고 생각할 시간이나 존중을 표현하는 정상적인 의사소통의 일부로 여겨집니다. 이는 대화의 조화와 정(jeong)을 중시하는 문화와 관련이 있습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,10,Silence,"""In a conversation, if there is a long pause or silence, is it considered awkward, or is it a normal part of communication?""","""대화에서 긴 멈춤이나 침묵이 있을 때 어색한 것으로 간주되나요, 아니면 정상적인 의사소통의 일부인가요?""",stoch,5,1.0,gpt-4.1-mini,"English:
In Korean culture, silence or a long pause in conversation is often not seen as awkward but rather a natural part of communication, allowing for reflection and respect. People may use ""jeong"" (emotional connection) and ""nunchi"" (reading the atmosphere) to understand unspoken feelings during silence.

Korean:
한국 문화에서는 대화 중 긴 침묵이 어색하기보다는 상대방을 배려하며 생각할 시간을 주는 자연스러운 의사소통의 일부로 여겨집니다. 사람들이 눈치와 정을 통해 침묵 속 감정을 이해하려고 합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",det,0,0.0,gpt-4.1-mini,"English:
A common gift for a housewarming party in Korea is fruit or a set of household items like kitchenware. People often bring ""hwagap"" (fruit baskets) because fruit symbolizes good health and prosperity, wishing the new home happiness and abundance.

Korean:
한국에서 집들이 선물로는 과일이나 주방용품 세트가 흔합니다. 과일은 건강과 번영을 상징해 새 집에 행복과 풍요를 기원하는 의미로 많이 선물합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",stoch,1,1.0,gpt-4.1-mini,"English:
A common gift for a housewarming party in Korea is a plant or a set of kitchenware like dishes or cooking utensils. Plants symbolize growth and prosperity, while kitchenware is practical and represents wishing the new home good meals and happiness.

Korean:
한국의 집들이 선물로는 화분이나 식기류, 주방용품이 흔히 선택됩니다. 화분은 번영과 성장을 의미하고, 주방용품은 실용적이며 새 집에서 좋은 음식과 행복을 기원하는 뜻입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",stoch,2,1.0,gpt-4.1-mini,"English:
A common gift for a Korean housewarming, or jibdeuri, is plants or household items like kitchenware. Plants symbolize life and growth, wishing prosperity for the new home. Kitchenware is practical and shows support for the family's daily living.

Korean:
한국 집들이 선물로는 식물이나 주방용품이 흔합니다. 식물은 생명과 번영을 상징하여 새 집의 발전을 기원하고, 주방용품은 실용적이면서 가정의 생활을 돕는 의미가 있습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",stoch,3,1.0,gpt-4.1-mini,"English:
A common gift for a housewarming party in Korea is fruit or a plant like a ""sansevieria"" (known as ""기린초"" in Korean) because they symbolize good fortune and health. Another popular gift is rice or traditional sweets, which represent prosperity and a wish for the new home owner's happiness.

Korean:
한국에서는 집들이 선물로 과일이나 기린초 같은 식물을 많이 선물해요. 좋은 기운과 건강을 기원하는 뜻이지요. 쌀이나 전통 과자도 많이 주는데, 이는 번영과 행복을 바라는 의미입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",stoch,4,1.0,gpt-4.1-mini,"English:
A common gift for a housewarming party in Korea is fruit, especially pineapples or apples, and sometimes a plant or flowers. These items symbolize good health, prosperity, and growth. Giving fruit or plants expresses good wishes for the new home and the family's well-being.

Korean:
한국에서 집들이 선물로 흔히 과일, 특히 파인애플이나 사과, 또는 화분이나 꽃을 가져갑니다. 이러한 선물은 건강과 번영, 성장의 의미를 담고 있어 새집과 가족의 안녕을 기원하는 뜻입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,11,Housewarming,"""What is a common gift we bring to a housewarming party, if any? Why do we give this specific item?""","""집들이 갈 때 흔히 들고 가는 선물은 무엇인가요? 왜 이 특정 품목을 선물하나요?""",stoch,5,1.0,gpt-4.1-mini,"English:
A common gift for a housewarming party in Korea is rice or fruit baskets. We often give these items because rice symbolizes abundance and prosperity, while fresh fruit is seen as a wish for health and good fortune in the new home, making them thoughtful and practical gifts for a housewarming, or ""jipdeuri.""

Korean:
한국에서 집들이 선물로 흔히 쌀이나 과일 바구니를 가져갑니다. 쌀은 풍요와 번영을 상징하고, 과일은 건강과 행운을 기원하는 의미라서 집들이 선물로 많이 선호됩니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",det,0,0.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to wait and open a wrapped gift later rather than immediately in front of the giver. This shows respect and avoids any potential embarrassment if the gift is not liked or if the giver feels uncomfortable. Saying ""gomawo"" (thank you) sincerely when receiving is important.

Korean:
한국 문화에서는 선물을 바로 앞에서 열지 않고 나중에 여는 것이 예의입니다. 이는 상대방에 대한 존중을 나타내고, 선물이 마음에 들지 않거나 주는 사람이 불편해할 수 있는 상황을 피하기 위함입니다. 선물을 받을 때는 진심으로 ""고마워""라고 표현하는 것이 중요합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",stoch,1,1.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to not open a wrapped gift immediately in front of the giver. Instead, you say ""gomapseumnida"" and express gratitude, then open it later in private to avoid putting pressure on the giver or causing embarrassment.

Korean:
한국 문화에서는 선물을 바로 앞에서 열지 않고, ""고맙습니다"" 하고 감사 인사를 한 뒤 나중에 따로 여는 것이 예의입니다. 주는 사람의 부담을 줄이고 어색함을 피하기 위해서입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",stoch,2,1.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to wait until later to open a wrapped gift rather than opening it immediately in front of the giver. This shows respect and avoids any possible embarrassment if the gift is not as expected. Saying ""gomawoyo"" (thank you) when receiving is important.

Korean:
한국 문화에서는 포장된 선물을 받으면 즉시 앞에서 열지 않고 나중에 여는 것이 예의입니다. 이는 상대방에 대한 존중을 나타내고 선물이 기대에 미치지 못할 경우 당황하지 않도록 합니다. 받을 때는 꼭 ""고마워요""라고 인사하는 것이 중요합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",stoch,3,1.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to not open a wrapped gift immediately in front of the giver. You can say ""gomawoyo"" or ""kamsahamnida"" to show gratitude and wait until later to open it privately, as opening gifts right away might make the giver feel awkward or pressure.

Korean:
한국 문화에서는 포장된 선물을 받은 즉시 주는 사람 앞에서 열지 않는 것이 예의입니다. ""고마워요""나 ""감사합니다""라고 감사 인사를 한 후 나중에 조용히 여는 것이 상대방도 부담스럽지 않습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",stoch,4,1.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to wait and not open a wrapped gift immediately in front of the giver. This shows respect and avoids any possible embarrassment if the gift is delicate or the recipient is unsure of how to react. People often say ""chuka hamnida"" (congratulations) and express gratitude before opening the gift later.

Korean:
한국 문화에서는 선물을 받은 즉시 바로 앞에서 열지 않고 나중에 여는 것이 예의입니다. 이는 상대방에 대한 배려와 존중을 나타내며, 선물이 섬세하거나 반응이 어색할 수 있는 상황을 피할 수 있기 때문입니다. 주로 ""축하합니다""라고 인사한 후 나중에 선물을 열게 됩니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","포장된 선물을 받으면 주는 사람 바로 앞에서 열어야 하나요, 아니면 나중까지 기다려야 하나요? 이유를 설명해 주세요.",stoch,5,1.0,gpt-4.1-mini,"English:
In Korean culture, it is polite to wait and open a wrapped gift later rather than immediately in front of the giver. This shows respect and avoids any possible embarrassment or awkwardness if the reaction is not as expected. Waiting also demonstrates thoughtfulness and appreciation for the gesture, called ""jeong.""

Korean:
한국 문화에서는 선물을 바로 앞에서 열지 않고 나중에 여는 것이 예의입니다. 즉각적으로 반응하기 어려워 상대방이 불편할 수 있기 때문이며, 사려 깊은 마음인 정을 표현하는 방법이기도 합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",det,0,0.0,gpt-4.1-mini,"English:
The very first thing you do is take off your shoes at the entrance and place them neatly in the designated area called the ""genkan"" or ""hyun-jang"" before stepping inside.

Korean:
누군가의 집에 들어갈 때 가장 먼저 신발을 벗고 현관이나 신발장이 있는 곳에 가지런히 놓습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",stoch,1,1.0,gpt-4.1-mini,"English:
The very first thing you do when entering someone's home in Korea is to take off your shoes immediately and leave them neatly at the entrance area called the ""genkan."" This shows respect and keeps the inside of the home clean.

Korean:
한국에서는 누군가의 집에 들어갈 때 가장 먼저 신발을 벗고 현관에 가지런히 놓습니다. 이는 예의이며 집안을 깨끗하게 하는 방법입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",stoch,2,1.0,gpt-4.1-mini,"English:
The very first thing you do is to take off your shoes at the entrance and leave them neatly in the designated area called the ""genkan"" or ""hyun-gae."" Wearing shoes inside the house is considered disrespectful in Korean culture.

Korean:
누군가의 집에 들어갈 때 가장 먼저 신발을 벗고 현관이나 신발장이 있는 곳에 가지런히 놓습니다. 집 안에서는 신발을 신는 것이 예의에 어긋납니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",stoch,3,1.0,gpt-4.1-mini,"English:
The very first thing is to take off your shoes right at the entrance, known as ""haenghwae,"" and place them neatly facing the door before stepping inside.

Korean:
집에 들어갈 때 가장 먼저 신발을 현관에서 벗고 문 쪽을 향하게 가지런히 놓습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",stoch,4,1.0,gpt-4.1-mini,"English:
The very first thing you do is take off your shoes at the entrance and leave them neatly in the ""hyun-gwan"" or entryway. Wearing shoes inside the house is considered impolite.

Korean:
누군가의 집에 들어갈 때 가장 먼저 현관에서 신발을 벗고 정리합니다. 실내에서 신발을 신는 것은 예의에 어긋납니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someone’s home?""","""누군가의 집에 들어갈 때 가장 먼저 신발을 어떻게 하나요?""",stoch,5,1.0,gpt-4.1-mini,"English:
The very first thing you do when entering someone's home is to take off your shoes and place them neatly by the door. This shows respect for the host's home and helps keep the inside clean.

Korean:
누군가의 집에 들어갈 때 가장 먼저 신발을 벗고 현관 옆에 가지런히 놓습니다. 이는 호스트의 집을 존중하고 실내를 깨끗하게 유지하기 위함입니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",det,0,0.0,gpt-4.1-mini,"English:
In Korean culture, giving a clock (si-gan) as a gift is generally avoided because it symbolizes the passing of time and can imply that the relationship is running out of time or nearing an end. It is considered an unlucky or ominous gift, especially for romantic partners or close friends.

Korean:
한국 문화에서 시계는 시간을 의미해 관계가 끝나간다는 뜻으로 해석될 수 있어 낭만적인 파트너나 친구에게 선물하는 것을 피합니다. 불길한 의미가 있어 선물로 적합하지 않습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",stoch,1,1.0,gpt-4.1-mini,"English:
Yes, giving a clock (si-gan) as a gift is generally avoided because it sounds like ""attending a funeral"" (si-jak) in Korean and symbolizes the end of a relationship or even death. Also, giving handkerchiefs (pocket mok-yi) can imply saying goodbye or separation.

Korean:
네, 한국에서는 시계를 선물로 주는 것을 피하는데, '시작'과 발음이 비슷해 헤어짐이나 죽음을 의미할 수 있기 때문입니다. 손수건도 이별을 의미해 선물하지 않는 경우가 많습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",stoch,2,1.0,gpt-4.1-mini,"English:
In Korean culture, giving a clock (si-gan or ""sigan"") as a gift is generally avoided because it symbolizes time running out or death, which is ominous for romantic partners or friends. Also, handkerchiefs (pochet) can imply tears or sorrow.

Korean:
한국 문화에서 시계는 시간이 다 되거나 죽음을 상징해 연인이나 친구에게 선물하지 않는 것이 일반적입니다. 손수건도 눈물이나 슬픔을 의미해 피하는 경우가 있습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",stoch,3,1.0,gpt-4.1-mini,"English:
Avoid giving handkerchiefs (hanji) as gifts to romantic partners or friends in Korea, as they symbolize parting or farewell. Additionally, clock (si) gifts are also avoided since ""si"" sounds like death in Korean, implying bad luck or an end.

Korean:
한국에서는 손수건이나 시계를 낭만적인 파트너나 친구에게 선물하는 것을 피합니다. 손수건은 이별을 상징하고, 시계는 '시'가 죽음을 연상시켜 불운을 의미합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",stoch,4,1.0,gpt-4.1-mini,"English:
In Korean culture, giving a clock (sigan) as a gift to a romantic partner or friend is avoided because it symbolizes ""sending off time"" or the end of a relationship. It is associated with funerals and saying goodbye, making it an inauspicious gift.

Korean:
한국 문화에서 낭만적인 파트너나 친구에게 시계 선물은 피하는데, 이는 '시간을 보내다' 즉 이별이나 죽음을 상징하기 때문입니다. 그래서 시계는 불길한 선물로 여겨집니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""낭만적인 파트너나 친구에게 절대 선물하지 말아야 할 물건이 있나요? 그 물건은 무엇을 상징하나요?""",stoch,5,1.0,gpt-4.1-mini,"English:
Yes, giving a knife or scissors as a gift is generally avoided because it symbolizes cutting the relationship, known as ""keunjae"" or ""gomjil."" Also, giving clocks (""si"" or ""sigan"") can imply wishing for an end or death in some contexts.

Korean:
네, 칼이나 가위는 관계를 끊는다는 의미 때문에 선물로 피하는 경우가 많아요. 또한 시계는 상황에 따라 죽음이나 이별을 뜻할 수 있어 조심스럽습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""사회적으로 처음 만날 때, 나이를 묻는 것이 중요한가요? 이게 왜 중요한가요?""",det,0,0.0,gpt-4.1-mini,"English:
In Korean culture, asking someone's age when meeting for the first time is quite important because age determines the level of respect and formality in speech and behavior. Koreans use different speech levels and honorifics based on age, so knowing someone's ""nal-i"" helps to address them properly and maintain social harmony.

Korean:
한국 문화에서는 처음 만날 때 나이를 묻는 것이 중요합니다. 나이에 따라 존댓말과 반말을 구분하고 예의를 차리기 때문에 상대방의 나이를 아는 것이 사회적 조화를 위해 필요합니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""사회적으로 처음 만날 때, 나이를 묻는 것이 중요한가요? 이게 왜 중요한가요?""",stoch,1,1.0,gpt-4.1-mini,"English:
In Korean culture, asking someone's age when meeting socially is quite important because age dictates the appropriate use of honorifics and speech levels. Using the correct form shows respect, as hierarchical relationships based on age are very significant. This is why Koreans often ask ""myeot-se sal i-eyo?"" first.

Korean:
한국 문화에서 사회적으로 처음 만날 때 나이를 묻는 것은 매우 중요합니다. 나이에 따라 존댓말과 반말 등 언어 예절이 달라지고, 나이 차이에 따른 위계질서가 중요하기 때문입니다. 그래서 보통 “몇 살이에요?”라고 묻습니다.",
5e8925f9-5288-4a10-acdb-e4dc9588d0e6,2026-05-07T02:20:10.970156,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""사회적으로 처음 만날 때, 나이를 묻는 것이 중요한가요? 이게 왜 중요한가요?""",stoch,2,1.0,gpt-4.1-mini,"English:
Asking age in Korea during first meetings is quite important because it helps determine the proper level of respect and formality. Koreans use age to decide how to address someone, using terms like ""oppa,"" ""unni,"" or ""seonsaengnim,"" and to set social hierarchy, called ""nunchi."" Getting age wrong can lead to awkwardness or offense.

Korean:
한국에서 처음 만날 때 나이를 묻는 것은 존댓말 사용과 예우를 결정하는 데 중요합니다. 나이를 통해 상대방을 어떻게 부를지, 그리고 사회적 계층을 파악하기 때문입니다. 나이를 잘못 알면 불편한 상황이 생길 수 있습니다.",
