run_id,generated_at_utc,question_id,topic,question,translation,variant_type,variant_index,temperature,model,answer,error
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,12,Receiving Gifts,"""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""","??? ??? ??? ?? ?? ?? ??? ??? ???, ??? ???? ???? ???? ??? ??? ???.",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""When you receive a wrapped gift, should you open it immediately in front of the giver, or wait until later? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,13,Visiting a Home,"""What is the very first thing you do regarding your shoes when entering someones home?""","""???? ?? ??? ? ?? ?? ??? ??? ????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""What is the very first thing you do regarding your shoes when entering someones home?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,14,Gift Taboos,"""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""","""???? ???? ???? ?? ???? ??? ? ??? ???? ? ??? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""Is there any item that should never be given as a gift to a romantic partner or friend? What does that item symbolize?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,15,Age,"""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""","""????? ?? ?? ?, ??? ?? ?? ?????? ?? ? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""When meeting someone socially for the first time, how important is it to ask their age? Why does this matter?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,16,Solo Dining,"""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""","""???? ?? ??? ?? ?? ???? ?????, ??? ???? ?????? ?? ???? ?? ???? ??? ??? ????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""Is eating lunch alone at a restaurant perceived as normal or strange? How might others view someone eating alone?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,17,Tipping,"""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""","""?? ???? ?? ???? ?? ??? ?? ?????? ?????, ??? ?? ??? ?? ??? ??????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""Is it customary to leave a tip for a taxi driver or at a restaurant? Culturally, how is leaving extra money perceived?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,18,Conflict Resolution,"""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""","""??? ?? ??? ??? ?? ???? ?? ????, ??? ??? ????, ?? ???? ??? ???? ????? ? ?????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""If you have a disagreement with a neighbor, is it better to confront them directly or leave a note or speak to a landlord? Why?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,19,Sharing Food,"""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""","""?? ??? ??? ?? ??? ??? ?? ?, ???? ?? ??? ??? ???? ???? ???, ??? ?? ??? ???? ????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""When eating a soup or stew with close friends/family, do people use their own spoons in the communal pot, or must they use a serving ladle?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",det,0,0.2,gpt-4.1-mini,"Deterministic answer for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",stoch,1,1.0,gpt-4.1-mini,"Stochastic variant 1 for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",stoch,2,1.0,gpt-4.1-mini,"Stochastic variant 2 for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",stoch,3,1.0,gpt-4.1-mini,"Stochastic variant 3 for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",stoch,4,1.0,gpt-4.1-mini,"Stochastic variant 4 for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
6e60a06c-0abf-4844-9651-71797819855b,2026-04-10T05:32:43.857673,20,Exams/Big Events,"""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""","""?? ???? ?? ?? ???? ???? ???? ?? ??? ??? ???? ????""",stoch,5,1.0,gpt-4.1-mini,"Stochastic variant 5 for: ""What is a superstitious practice or specific food people eat (or avoid) before a major exam or job interview?""",
